"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","contrast","celltype"
3.09490370853675e-15,1.26982288702613,0.811,0.45,9.21321884994306e-11,"PCDH9","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.73321881402236e-14,1.33406979576999,0.755,0.287,1.11134190874631e-09,"USP9Y","PD_vs_Ctrl","Eccentric medium spiny neuron"
4.25495586289644e-14,-3.34942813478815,0.086,0.388,1.26665781082564e-09,"IFI6","PD_vs_Ctrl","Eccentric medium spiny neuron"
7.65275444903156e-12,-4.76234607270422,0.004,0.202,2.2781484719322e-07,"MTCO1P12","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.68936778573586e-11,1.84668844540172,0.536,0.186,5.02907896135708e-07,"TOGARAM2","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.94882192335986e-11,1.09136003572009,0.794,0.349,5.80144798364996e-07,"TTTY14","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.91986465952315e-11,1.50279111970531,0.567,0.186,8.69214510493448e-07,"ARL17A","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.11186511775942e-11,-1.02347376551522,0.524,0.76,9.26371126905803e-07,"S100Z","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.41130024441037e-11,2.00388019363938,0.459,0.109,1.01550996975852e-06,"SNX31","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.11713291233144e-10,-1.45004297024163,0.262,0.566,3.32559296671947e-06,"SHROOM3","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.89503698990463e-10,0.827391789564988,0.841,0.558,8.61823561524709e-06,"VAV3","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.78901172920468e-10,2.48362982755063,0.373,0.07,1.12795090166694e-05,"NPNT","PD_vs_Ctrl","Eccentric medium spiny neuron"
4.40982711280225e-10,0.725552805188428,0.893,0.674,1.3127614332101e-05,"HSPH1","PD_vs_Ctrl","Eccentric medium spiny neuron"
5.70260838631786e-10,1.75057523545196,0.459,0.14,1.69760949052296e-05,"PTPN20","PD_vs_Ctrl","Eccentric medium spiny neuron"
7.80328415496158e-10,1.56613574484458,0.528,0.202,2.32295966009051e-05,"GRM1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.25469080792976e-09,1.2738534424661,0.571,0.217,3.73508906612612e-05,"GRK3","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.90490744588483e-09,1.55427485061327,0.498,0.163,5.67071897565456e-05,"KDM5D","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.27431480633253e-09,-0.858211860746445,0.506,0.767,6.77040774697131e-05,"HS6ST3","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.38976412723502e-09,-0.982761037868238,0.476,0.713,7.11408883036594e-05,"FBXL21","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.33189165812959e-09,0.510784484049655,0.948,0.791,9.91870827708597e-05,"HMGB1","PD_vs_Ctrl","Eccentric medium spiny neuron"
4.83707043646332e-09,1.18112760325216,0.627,0.295,0.000143994749823077,"CRELD1","PD_vs_Ctrl","Eccentric medium spiny neuron"
5.80408892187155e-09,0.674209124116081,0.88,0.643,0.000172781923115194,"SHISA9","PD_vs_Ctrl","Eccentric medium spiny neuron"
8.2651470406163e-09,-2.73789684118189,0.086,0.302,0.000246045162252107,"ISG15","PD_vs_Ctrl","Eccentric medium spiny neuron"
8.71992840751887e-09,-0.614386857529491,0.708,0.845,0.000259583548763429,"SGCZ","PD_vs_Ctrl","Eccentric medium spiny neuron"
9.08995365643552e-09,1.13361289322884,0.575,0.233,0.000270598830398429,"GYG2P1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.06200641635718e-08,1.5019599474491,0.489,0.202,0.00031614869008537,"LRRIQ1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.21465014153782e-08,2.78985874960474,0.288,0.039,0.000361589200634395,"LSAMP-AS1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.4920604452952e-08,0.899136813557348,0.738,0.488,0.000444171473959927,"TEKT4P2","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.53775463243039e-08,-1.84947756054241,0.236,0.465,0.000457774176528202,"STAT1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.83672973222285e-08,0.967019897747799,0.7,0.419,0.000546776073985419,"ITGAV","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.40415507896513e-08,1.12389674148128,0.618,0.31,0.000715692925457129,"GPC6","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.41551262995094e-08,0.852434259623105,0.751,0.488,0.000719073954810096,"FAM182B","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.53542123171892e-08,1.615132236964,0.429,0.14,0.000754769546470404,"JAZF1-AS1","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.51829032156166e-08,-3.10328735780442,0.03,0.202,0.00104735984582569,"TSPAN2","PD_vs_Ctrl","Eccentric medium spiny neuron"
4.44665270646335e-08,-0.964142723552218,0.498,0.69,0.00132372404418707,"NPY1R","PD_vs_Ctrl","Eccentric medium spiny neuron"
5.9324223134432e-08,0.842849714828935,0.76,0.473,0.00176602279848891,"NTM","PD_vs_Ctrl","Eccentric medium spiny neuron"
6.01765705185622e-08,1.46030119610821,0.502,0.225,0.00179139632776708,"TMEM132D","PD_vs_Ctrl","Eccentric medium spiny neuron"
6.13294275372127e-08,-0.505374741571905,0.807,0.884,0.00182571572835528,"GPR149","PD_vs_Ctrl","Eccentric medium spiny neuron"
7.72257029196504e-08,1.57897211953113,0.391,0.109,0.00229893195021507,"TTTY15","PD_vs_Ctrl","Eccentric medium spiny neuron"
9.81940922647566e-08,-2.349537086345,0.086,0.287,0.00292313993262954,"CMAHP","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.04688299803454e-07,1.32213470454536,0.502,0.217,0.00311646599684903,"U91319.1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.14665362775004e-07,1.12031272813525,0.605,0.326,0.00341347318444909,"CHORDC1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.15710585001597e-07,0.554772406486559,0.91,0.729,0.00344458840491255,"HIBCH","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.58168762618946e-07,1.0995585408883,0.506,0.217,0.00470852589440341,"ATAD2","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.71923714129442e-07,1.16761720526911,0.541,0.248,0.00511799704591936,"AC005726.2","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.09702108210884e-07,0.860524712164479,0.682,0.38,0.0062426220593298,"HSPA4L","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.35078974301807e-07,-1.00231639434259,0.416,0.628,0.0069980659859905,"PRLR","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.52344656274713e-07,0.736897721710171,0.751,0.519,0.00751204807264192,"DPY19L2","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.54641623573679e-07,0.85510756961626,0.682,0.349,0.00758042649216485,"PHTF1","PD_vs_Ctrl","Eccentric medium spiny neuron"
2.82603912197962e-07,1.02062303956792,0.485,0.186,0.00841283586222112,"TXLNGY","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.11902506953852e-07,1.69157981014137,0.343,0.093,0.00928502572950921,"MPHOSPH10","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.7460853216237e-07,0.764131122043429,0.751,0.457,0.0111517213939416,"TENM3","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.88792872365662e-07,-2.20029615229369,0.064,0.248,0.0115739750174534,"HLA-B","PD_vs_Ctrl","Eccentric medium spiny neuron"
3.89336888890486e-07,1.35500126989476,0.365,0.109,0.0115901698453809,"TTTY10","PD_vs_Ctrl","Eccentric medium spiny neuron"
5.20121741192238e-07,0.929193508102196,0.618,0.341,0.0154835041135517,"RAVER2","PD_vs_Ctrl","Eccentric medium spiny neuron"
5.393802024475e-07,0.897795355756811,0.622,0.357,0.0160568092466596,"SLC6A1","PD_vs_Ctrl","Eccentric medium spiny neuron"
5.98534973895142e-07,0.563291177340117,0.828,0.674,0.0178177876378845,"RNF144A","PD_vs_Ctrl","Eccentric medium spiny neuron"
6.17785207755864e-07,-0.55385591847519,0.695,0.845,0.0183908478496843,"PTPRK","PD_vs_Ctrl","Eccentric medium spiny neuron"
6.5491790887968e-07,0.559687287713974,0.863,0.667,0.0194962512294392,"HP1BP3","PD_vs_Ctrl","Eccentric medium spiny neuron"
7.65550028199961e-07,-2.26292475717755,0.069,0.248,0.0227896587894846,"LINC01411","PD_vs_Ctrl","Eccentric medium spiny neuron"
7.71261909848883e-07,1.92616727209263,0.339,0.109,0.0229596957942914,"DACH2","PD_vs_Ctrl","Eccentric medium spiny neuron"
8.07242505778553e-07,0.613570754385158,0.798,0.597,0.0240308021545218,"RNF180","PD_vs_Ctrl","Eccentric medium spiny neuron"
8.59316630893063e-07,0.841921200881327,0.657,0.341,0.0255809967850556,"RPL37A","PD_vs_Ctrl","Eccentric medium spiny neuron"
9.66734796048251e-07,0.824889018927685,0.682,0.403,0.0287787281435604,"ZNF365","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.00849304193521e-06,1.12137622963445,0.433,0.163,0.0300218293653691,"PTPRE","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.06293454024621e-06,1.1403571012883,0.511,0.233,0.0316424983285893,"OVCH1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.07728252082783e-06,-2.21655329749676,0.077,0.256,0.0320696233625236,"NLRC5","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.10291375424461e-06,1.44442283516847,0.382,0.14,0.0328326395501078,"AC004893.2","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.19237798485182e-06,-0.890287322564283,0.481,0.643,0.0354959002310539,"CIRBP","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.24265244376601e-06,-1.10755687348278,0.369,0.566,0.0369925205984702,"HES4","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.27177731162156e-06,1.68297187005963,0.27,0.054,0.0378595387896622,"SYT6","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.41416184006198e-06,-1.80033808860248,0.206,0.395,0.0420981838168051,"IFIT1","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.52428576979065e-06,1.34743708454823,0.433,0.186,0.0453764630808977,"ZDHHC11","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.57529394813106e-06,1.59146587005063,0.322,0.093,0.0468949255419134,"PELI2","PD_vs_Ctrl","Eccentric medium spiny neuron"
1.5881797758481e-06,-2.9209784017102,0.047,0.202,0.0472785237472222,"SKAP1","PD_vs_Ctrl","Eccentric medium spiny neuron"
9.34103764526446e-07,-2.31909266760081,0.171,0.735,0.0278073349661878,"APOE","PD_vs_Ctrl","Memory CD4 T cell"
9.65904378147666e-07,-2.30808909695886,0.143,0.765,0.0287540074330779,"CST3","PD_vs_Ctrl","Memory CD4 T cell"
3.83743859587507e-76,-2.13615989029063,0.22,0.704,1.14236709560605e-71,"IFI44L","PD_vs_Ctrl","Microglia"
2.16804222489218e-59,-2.03855394591273,0.189,0.634,6.45404489928152e-55,"CD163","PD_vs_Ctrl","Microglia"
1.12183418082452e-53,2.03256991701673,0.623,0.221,3.33958817289652e-49,"HSPH1","PD_vs_Ctrl","Microglia"
1.24312641608201e-47,-2.14613448401825,0.155,0.53,3.70066302803454e-43,"STAT1","PD_vs_Ctrl","Microglia"
3.35742158334487e-47,1.15910075594964,0.773,0.49,9.99470831145936e-43,"HSPA1A","PD_vs_Ctrl","Microglia"
2.08212184782049e-46,-3.50791315073456,0.041,0.372,6.19826852877682e-42,"IFI6","PD_vs_Ctrl","Microglia"
1.05778805563434e-45,-4.37104994118398,0.021,0.33,3.14892926281786e-41,"IFIT3","PD_vs_Ctrl","Microglia"
2.55091322514381e-44,1.83599070291468,0.574,0.208,7.5938135799306e-40,"HSPA1B","PD_vs_Ctrl","Microglia"
2.65663166152336e-44,-3.46228093668774,0.038,0.357,7.90852679318888e-40,"ISG15","PD_vs_Ctrl","Microglia"
1.97144256476109e-43,-1.28097771463968,0.367,0.697,5.86878737103729e-39,"PARP14","PD_vs_Ctrl","Microglia"
6.37013558505254e-41,-6.48508114769488,0.003,0.266,1.89632566231429e-36,"MTND1P23","PD_vs_Ctrl","Microglia"
1.40023129046174e-40,-0.518256361521588,0.804,0.89,4.16834852857554e-36,"FMNL2","PD_vs_Ctrl","Microglia"
6.24163981265737e-37,-1.48981427573036,0.194,0.594,1.85807375582997e-32,"XIST","PD_vs_Ctrl","Microglia"
1.56409282031837e-36,-1.7443439594754,0.186,0.517,4.65614791680575e-32,"MX1","PD_vs_Ctrl","Microglia"
4.17752672348651e-36,-4.06569434400709,0.016,0.269,1.2436079303147e-31,"IFIT1","PD_vs_Ctrl","Microglia"
6.81923942994638e-36,-1.075286547976,0.406,0.702,2.03001938590074e-31,"EPSTI1","PD_vs_Ctrl","Microglia"
1.03820947126007e-34,2.19676286921482,0.442,0.14,3.0906457749941e-30,"HSPB1","PD_vs_Ctrl","Microglia"
2.64551624989592e-34,-7.69645385574043,0,0.219,7.87543732431516e-30,"MTCO1P12","PD_vs_Ctrl","Microglia"
3.69622309860195e-34,-2.38789971663327,0.085,0.379,1.10032865422282e-29,"NUPR1","PD_vs_Ctrl","Microglia"
4.61948215611988e-34,-1.78785079913983,0.165,0.485,1.37517364305533e-29,"CLU","PD_vs_Ctrl","Microglia"
1.81064007259324e-33,-2.5065666924558,0.057,0.338,5.39009443210281e-29,"SIGLEC1","PD_vs_Ctrl","Microglia"
1.34630054723813e-32,-1.7011884354328,0.191,0.497,4.00780209907319e-28,"MT2A","PD_vs_Ctrl","Microglia"
3.90895260268618e-32,-1.84965486464123,0.131,0.436,1.16365610029365e-27,"AL162414.1","PD_vs_Ctrl","Microglia"
1.51547397452462e-31,-0.883217670733417,0.512,0.783,4.51141447476235e-27,"CST3","PD_vs_Ctrl","Microglia"
2.57874027274575e-31,1.06968370368045,0.698,0.436,7.67665191793683e-27,"P4HA1","PD_vs_Ctrl","Microglia"
9.94820306689008e-31,-2.34058102698113,0.086,0.357,2.96148057098251e-26,"AC008050.1","PD_vs_Ctrl","Microglia"
1.50278741984968e-30,-0.919841917515715,0.471,0.711,4.4736478701505e-26,"RNF213","PD_vs_Ctrl","Microglia"
2.32433899147583e-30,-1.95111504862434,0.122,0.411,6.91932474372441e-26,"SPARCL1","PD_vs_Ctrl","Microglia"
1.11193372185716e-29,-1.41636936367621,0.219,0.526,3.31011549659658e-25,"MT3","PD_vs_Ctrl","Microglia"
4.05632049693101e-29,1.7542729581975,0.455,0.176,1.20752604873139e-24,"CHORDC1","PD_vs_Ctrl","Microglia"
8.25276375721212e-29,0.920739774369796,0.71,0.442,2.45676524288448e-24,"MBNL2","PD_vs_Ctrl","Microglia"
1.11555963017546e-28,0.850377716109724,0.721,0.582,3.32090946306933e-24,"HSP90AA1","PD_vs_Ctrl","Microglia"
1.67123884448718e-27,-2.67012794072883,0.054,0.287,4.97511091615389e-23,"RSAD2","PD_vs_Ctrl","Microglia"
3.14139917476972e-27,-1.54716253040258,0.173,0.458,9.35163120337199e-23,"SAMD9L","PD_vs_Ctrl","Microglia"
5.54181384796926e-27,1.73852621643649,0.405,0.12,1.64974256440197e-22,"LINC00278","PD_vs_Ctrl","Microglia"
2.40513973580106e-26,-3.32593262382283,0.023,0.224,7.15986047950617e-22,"GBP1","PD_vs_Ctrl","Microglia"
3.22407183454796e-26,3.49705472086429,0.237,0.025,9.59773944426583e-22,"PAX8-AS1","PD_vs_Ctrl","Microglia"
3.48304325447513e-26,-2.52648964570868,0.049,0.273,1.0368671464247e-21,"OAS1","PD_vs_Ctrl","Microglia"
4.69576572796722e-26,-3.9338812731379,0.013,0.201,1.39788249955856e-21,"IFIT2","PD_vs_Ctrl","Microglia"
1.30591904882366e-25,1.44996711185045,0.467,0.172,3.88759041644316e-21,"UTY","PD_vs_Ctrl","Microglia"
7.49676346443933e-25,-1.35961902802601,0.196,0.478,2.23171151572894e-20,"IFI44","PD_vs_Ctrl","Microglia"
5.05587405049049e-24,-1.05829963021562,0.32,0.591,1.50508314609051e-19,"MAP3K8","PD_vs_Ctrl","Microglia"
6.66853103988357e-24,0.890282144438071,0.675,0.436,1.98515500526294e-19,"CPED1","PD_vs_Ctrl","Microglia"
9.15250256023573e-24,2.42944239107059,0.295,0.072,2.72460848715657e-19,"DNAJB1","PD_vs_Ctrl","Microglia"
3.84876326283984e-23,-1.82589658066227,0.114,0.348,1.14573833571479e-18,"PCP4","PD_vs_Ctrl","Microglia"
4.55575880738042e-23,0.920803330655301,0.644,0.409,1.35620383936908e-18,"CTTNBP2","PD_vs_Ctrl","Microglia"
4.57252488575243e-23,1.19677650149795,0.551,0.32,1.36119493323964e-18,"PTGES3","PD_vs_Ctrl","Microglia"
5.95189697747491e-23,-1.50345081996957,0.175,0.424,1.77182021122451e-18,"MX2","PD_vs_Ctrl","Microglia"
7.05208615863491e-23,-1.2943702743913,0.212,0.474,2.09933552856403e-18,"IFITM3","PD_vs_Ctrl","Microglia"
7.7514586517432e-23,0.865912456424985,0.664,0.422,2.30753172603743e-18,"SSBP2","PD_vs_Ctrl","Microglia"
9.43994975835022e-23,2.21864993450639,0.282,0.065,2.81017864356328e-18,"ARL17A","PD_vs_Ctrl","Microglia"
1.62157139781421e-22,-2.08455226866325,0.067,0.282,4.82725589415313e-18,"MCUB","PD_vs_Ctrl","Microglia"
1.79039140417204e-22,-1.4938001751045,0.163,0.413,5.32981617107975e-18,"PSTPIP2","PD_vs_Ctrl","Microglia"
2.39066615373957e-22,-2.64172906426451,0.041,0.233,7.11677407306733e-18,"GCH1","PD_vs_Ctrl","Microglia"
4.07611421373819e-22,-1.35796611520211,0.196,0.451,1.21341844028772e-17,"CKB","PD_vs_Ctrl","Microglia"
4.89592706805368e-22,-1.80365886541841,0.108,0.338,1.4574685288889e-17,"TNFSF10","PD_vs_Ctrl","Microglia"
7.34901463100337e-21,0.854563851271934,0.635,0.418,2.18772816550339e-16,"CPVL","PD_vs_Ctrl","Microglia"
1.62251110607674e-20,-1.9900100383674,0.067,0.269,4.83005331167986e-16,"VIM","PD_vs_Ctrl","Microglia"
2.63315238752169e-20,-2.67745748418697,0.036,0.21,7.83863134241333e-16,"HERC6","PD_vs_Ctrl","Microglia"
3.09649166571654e-20,-2.2550769416601,0.049,0.235,9.21794603967158e-16,"BCL2A1","PD_vs_Ctrl","Microglia"
3.89598257102027e-20,-0.569952159118712,0.594,0.768,1.15979505156702e-15,"DPYD","PD_vs_Ctrl","Microglia"
4.98088633739852e-20,-1.82147150609962,0.093,0.302,1.48276005378017e-15,"PCSK1N","PD_vs_Ctrl","Microglia"
6.89613548397674e-20,-1.20012244535306,0.228,0.47,2.05291057222503e-15,"MAFB","PD_vs_Ctrl","Microglia"
7.13886047980695e-20,1.07933873135027,0.517,0.253,2.12516737623373e-15,"DSCAM","PD_vs_Ctrl","Microglia"
8.90724770859843e-20,-1.02154532014954,0.294,0.544,2.65159857037267e-15,"PARP9","PD_vs_Ctrl","Microglia"
1.69267456221106e-19,-2.55654666835846,0.034,0.203,5.03892290424612e-15,"VAMP5","PD_vs_Ctrl","Microglia"
2.28931870888023e-19,-1.16888699954346,0.228,0.467,6.81507286446555e-15,"DDX60L","PD_vs_Ctrl","Microglia"
3.02384276438544e-19,1.66535088645906,0.32,0.102,9.00167752529903e-15,"USP9Y","PD_vs_Ctrl","Microglia"
3.46706950271725e-19,1.05980664675573,0.519,0.307,1.0321119202639e-14,"FXR1","PD_vs_Ctrl","Microglia"
7.14118721178868e-19,-0.914964873995405,0.372,0.589,2.12586002107737e-14,"CALM1","PD_vs_Ctrl","Microglia"
7.41859121861987e-19,-1.30294919070962,0.21,0.442,2.20844041987095e-14,"WARS","PD_vs_Ctrl","Microglia"
3.01572363775585e-18,-1.88866546121945,0.082,0.271,8.97750769723538e-14,"GBP2","PD_vs_Ctrl","Microglia"
3.12971827178562e-18,-1.49323467232482,0.127,0.341,9.31685832327861e-14,"APOL6","PD_vs_Ctrl","Microglia"
3.91667732588063e-18,-0.688996879014631,0.494,0.716,1.16595567314141e-13,"FP671120.1","PD_vs_Ctrl","Microglia"
8.25176215181397e-18,-2.07469095008381,0.059,0.235,2.4564670749735e-13,"SLC1A2","PD_vs_Ctrl","Microglia"
1.71192852544183e-17,-1.60044671658046,0.108,0.305,5.09624002738779e-13,"LINC01146","PD_vs_Ctrl","Microglia"
2.78206910327968e-17,-0.893248366185932,0.347,0.569,8.28194151355329e-13,"LIMK2","PD_vs_Ctrl","Microglia"
2.80232253194171e-17,-2.15006724380479,0.049,0.214,8.34223394533728e-13,"C1orf61","PD_vs_Ctrl","Microglia"
5.10872894148712e-17,2.37643417671668,0.219,0.052,1.5208175185913e-12,"FKBP4","PD_vs_Ctrl","Microglia"
5.99481298141371e-17,1.23411214598196,0.427,0.224,1.78459587643705e-12,"DNAJA1","PD_vs_Ctrl","Microglia"
9.35665811675194e-17,1.27401315411355,0.39,0.174,2.78538355477589e-12,"HSPA5","PD_vs_Ctrl","Microglia"
1.36171616300966e-16,0.867137431018338,0.545,0.32,4.05369284566346e-12,"MAF","PD_vs_Ctrl","Microglia"
1.49793766889858e-16,-0.74514979822748,0.517,0.675,4.45921064654418e-12,"TMSB10","PD_vs_Ctrl","Microglia"
1.55628615330471e-16,0.979094861469314,0.537,0.359,4.63290824977278e-12,"HSP90AB1","PD_vs_Ctrl","Microglia"
1.7315548328753e-16,1.39936908315258,0.325,0.118,5.15466558198649e-12,"TTTY14","PD_vs_Ctrl","Microglia"
1.7542334507104e-16,-0.92969001467473,0.297,0.522,5.22217755941979e-12,"TBC1D8","PD_vs_Ctrl","Microglia"
2.84102557989535e-16,1.17817159735798,0.44,0.255,8.45744904879047e-12,"HIBCH","PD_vs_Ctrl","Microglia"
4.74917021663346e-16,-1.40498465304467,0.134,0.33,1.41378048178961e-11,"GFAP","PD_vs_Ctrl","Microglia"
5.84396836381224e-16,-0.937401549668506,0.284,0.504,1.73969094222327e-11,"XAF1","PD_vs_Ctrl","Microglia"
9.65584615524362e-16,1.32434484223685,0.369,0.176,2.87444884195447e-11,"METTL21A","PD_vs_Ctrl","Microglia"
1.4279537325385e-15,1.8619713919835,0.246,0.077,4.25087546639385e-11,"CACYBP","PD_vs_Ctrl","Microglia"
1.45882172186695e-15,1.49743960218031,0.289,0.102,4.34276638382571e-11,"AL136040.1","PD_vs_Ctrl","Microglia"
2.15729160387338e-15,0.793559483438512,0.574,0.399,6.42204137557066e-11,"DNAJB6","PD_vs_Ctrl","Microglia"
3.70598195299029e-15,-0.690469516397056,0.436,0.65,1.10323376758568e-10,"RPS6KA2","PD_vs_Ctrl","Microglia"
3.9878640432712e-15,-1.26685737703098,0.144,0.339,1.1871472470414e-10,"SH3PXD2B","PD_vs_Ctrl","Microglia"
4.13974935599732e-15,-2.07045462455887,0.054,0.205,1.23236198578684e-10,"HERC5","PD_vs_Ctrl","Microglia"
6.19764221358643e-15,1.5490539182213,0.289,0.11,1.84497611056255e-10,"STIP1","PD_vs_Ctrl","Microglia"
9.52319472678988e-15,-0.816603020493377,0.323,0.539,2.83495983821808e-10,"ABCA1","PD_vs_Ctrl","Microglia"
9.88199857449896e-15,-1.54838773396559,0.1,0.275,2.94177215564259e-10,"CPE","PD_vs_Ctrl","Microglia"
1.08323454205643e-14,-1.66739589945459,0.067,0.228,3.22468090824779e-10,"AQP4","PD_vs_Ctrl","Microglia"
3.52767031587273e-14,-1.30838904401346,0.114,0.296,1.05015217633215e-09,"DDX60","PD_vs_Ctrl","Microglia"
4.65039128690227e-14,-1.40546651440399,0.126,0.3,1.38437498219794e-09,"DDX58","PD_vs_Ctrl","Microglia"
6.03413414348975e-14,-1.11782737746174,0.16,0.355,1.79630139317546e-09,"F13A1","PD_vs_Ctrl","Microglia"
6.578339398915e-14,-1.77875976287643,0.065,0.215,1.95830585566301e-09,"PPP1R1B","PD_vs_Ctrl","Microglia"
7.05965641289727e-14,-0.65116099474722,0.454,0.646,2.10158911755539e-09,"MSR1","PD_vs_Ctrl","Microglia"
7.07010203394411e-14,-1.32959166195395,0.131,0.307,2.10469867448482e-09,"SNX10","PD_vs_Ctrl","Microglia"
7.80677120154767e-14,0.80560717625809,0.542,0.354,2.32399771898872e-09,"FAM149A","PD_vs_Ctrl","Microglia"
1.12882393225331e-13,1.07204175492352,0.413,0.228,3.36039596392487e-09,"USP53","PD_vs_Ctrl","Microglia"
1.43504607875866e-13,0.536450297737854,0.729,0.575,4.27198867185664e-09,"ATP2C1","PD_vs_Ctrl","Microglia"
2.61345260181559e-13,-0.688523548950372,0.393,0.587,7.77998705034482e-09,"TRIM22","PD_vs_Ctrl","Microglia"
2.86058737700194e-13,-0.989901729152972,0.209,0.406,8.51568256259708e-09,"STAT2","PD_vs_Ctrl","Microglia"
3.34139276766497e-13,1.43869654153113,0.263,0.095,9.94699213006184e-09,"PRKY","PD_vs_Ctrl","Microglia"
3.36404160719617e-13,0.675724391820471,0.623,0.454,1.00144154604623e-08,"ABHD3","PD_vs_Ctrl","Microglia"
3.41242096871633e-13,1.20002636393842,0.37,0.197,1.01584359817717e-08,"CALR","PD_vs_Ctrl","Microglia"
3.66299106841276e-13,0.582018358920749,0.672,0.51,1.09043581115579e-08,"BNC2","PD_vs_Ctrl","Microglia"
4.02857658643715e-13,-1.3179834280875,0.113,0.28,1.19926696401647e-08,"RTN1","PD_vs_Ctrl","Microglia"
4.2544001161775e-13,-0.975483062396075,0.237,0.431,1.26649237058488e-08,"LGMN","PD_vs_Ctrl","Microglia"
4.38180188498868e-13,-0.58588208287843,0.498,0.655,1.30441860314228e-08,"SLC11A1","PD_vs_Ctrl","Microglia"
5.13996007554639e-13,1.43785110353116,0.289,0.124,1.53011471488941e-08,"TMEM243","PD_vs_Ctrl","Microglia"
8.92195239060638e-13,-0.521548031857713,0.55,0.688,2.65597600715961e-08,"JAK2","PD_vs_Ctrl","Microglia"
9.12666463570846e-13,-1.00352870698709,0.178,0.372,2.71691679540405e-08,"FAM20A","PD_vs_Ctrl","Microglia"
1.04866662252448e-12,-1.19492480839197,0.144,0.316,3.12177566859311e-08,"PARP12","PD_vs_Ctrl","Microglia"
1.07596528282237e-12,1.71957174092753,0.223,0.077,3.20304105043391e-08,"PPID","PD_vs_Ctrl","Microglia"
1.33095805262384e-12,-1.75072452514537,0.067,0.206,3.96212902685591e-08,"PPDPF","PD_vs_Ctrl","Microglia"
1.50113969622901e-12,1.01961431239686,0.406,0.239,4.46874276170413e-08,"BANP","PD_vs_Ctrl","Microglia"
1.76536486314722e-12,-1.55931032556771,0.078,0.224,5.25531466110297e-08,"IRF1","PD_vs_Ctrl","Microglia"
1.79010589718428e-12,-1.2701746644838,0.153,0.323,5.32896624532789e-08,"ID2","PD_vs_Ctrl","Microglia"
2.87055223683184e-12,1.18775340109528,0.334,0.169,8.5453469538247e-08,"HSPD1","PD_vs_Ctrl","Microglia"
4.8492205221691e-12,-1.61818369600679,0.073,0.212,1.44356445724452e-07,"S100A6","PD_vs_Ctrl","Microglia"
5.02608672340769e-12,-1.64184825989618,0.072,0.21,1.49621575669123e-07,"HPCA","PD_vs_Ctrl","Microglia"
5.20603702965369e-12,1.46069196750094,0.23,0.081,1.54978516335761e-07,"NLGN4Y","PD_vs_Ctrl","Microglia"
5.33729855287121e-12,0.968511936791212,0.432,0.266,1.58886040620423e-07,"HSP90B1","PD_vs_Ctrl","Microglia"
7.96617504569963e-12,1.27271838374531,0.308,0.153,2.37145064935432e-07,"CCT4","PD_vs_Ctrl","Microglia"
8.01068955390552e-12,-0.603969888091093,0.437,0.619,2.38470217330213e-07,"HLA-DRA","PD_vs_Ctrl","Microglia"
