"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","celltype","contrast","direction"
"GO:1904688","regulation of cytoplasmic translational initiation","3/286","10/8692",0.3,9.11748251748252,4.7373412505267,0.00356190528373195,0.0400126720451716,0.0400126720451716,"GAPDH/SH3BGRL/RPL13A",3,"Microglia","AD_vs_Ctrl","Down"
"GO:0002347","response to tumor cell","5/286","32/8692",0.15625,4.74868881118881,3.91848899862175,0.0036153497403854,0.0403061409343722,0.0403061409343722,"HAVCR2/CD226/LAPTM5/HLA-A/HLA-DRB1",5,"Microglia","AD_vs_Ctrl","Down"
"GO:0033344","cholesterol efflux","5/286","32/8692",0.15625,4.74868881118881,3.91848899862175,0.0036153497403854,0.0403061409343722,0.0403061409343722,"NFKB1/APOC1/NPC2/APOE/PLTP",5,"Microglia","AD_vs_Ctrl","Down"
"GO:0045429","positive regulation of nitric oxide biosynthetic process","4/286","20/8692",0.2,6.07832167832168,4.19371361000729,0.0036649295457944,0.0407562265570001,0.0407562265570001,"JAK2/APOE/ESR1/CLU",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0046209","nitric oxide metabolic process","6/286","46/8692",0.130434782608696,3.96412283368805,3.7178400016099,0.0037265987520698,0.0411319852285809,0.0411319852285809,"JAK2/GCH1/CD47/APOE/ESR1/CLU",6,"Microglia","AD_vs_Ctrl","Down"
"GO:1901699","cellular response to nitrogen compound","22/286","360/8692",0.0611111111111111,1.85726495726496,3.06418434703817,0.00374380307531279,0.0412190856003344,0.0412190856003344,"PTPN2/ACTB/HPCA/JAK2/OAS1/STAT3/XRN1/IFIT1/IFIH1/DTNBP1/LGMN/NFKB1/PRKCA/PTPN1/SLC1A2/SNX6/CASP4/ZFP36L1/SLC7A5/GRB2/VIM/LYN",22,"Microglia","AD_vs_Ctrl","Down"
"GO:1905952","regulation of lipid localization","8/286","78/8692",0.102564102564103,3.11708804016496,3.46423212765042,0.00396692947674731,0.0434594798615931,0.0434594798615931,"PTPN2/ACSL1/NFKB1/APOC1/APOE/MSR1/PLTP/ITGAV",8,"Microglia","AD_vs_Ctrl","Down"
"GO:0070482","response to oxygen levels","14/286","191/8692",0.0732984293193717,2.22765715959433,3.16433150459093,0.00415236270053361,0.0447615537262785,0.0447615537262784,"DRAM1/MT-ND2/STAT3/MT-CO2/MT3/PTPN1/S100B/SOD2/MT-ND5/ENO1/TFRC/ZFP36L1/SLC7A5/KCNMA1",14,"Microglia","AD_vs_Ctrl","Down"
"GO:0006879","intracellular iron ion homeostasis","6/286","47/8692",0.127659574468085,3.87977979467341,3.65131170286522,0.0041565744648668,0.0447615537262785,0.0447615537262784,"CUL1/HAMP/TFRC/B2M/FTH1/SLC11A1",6,"Microglia","AD_vs_Ctrl","Down"
"GO:0002418","immune response to tumor cell","4/286","21/8692",0.19047619047619,5.78887778887779,4.05258382802342,0.00441171502649784,0.04649107311257,0.04649107311257,"HAVCR2/CD226/HLA-A/HLA-DRB1",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0034381","plasma lipoprotein particle clearance","4/286","21/8692",0.19047619047619,5.78887778887779,4.05258382802342,0.00441171502649784,0.04649107311257,0.04649107311257,"APOC1/APOE/MSR1/ITGAV",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0045622","regulation of T-helper cell differentiation","4/286","21/8692",0.19047619047619,5.78887778887779,4.05258382802342,0.00441171502649784,0.04649107311257,0.04649107311257,"GPR65/HLA-DRB1/JUNB/HLA-DRA",4,"Microglia","AD_vs_Ctrl","Down"
"GO:0033002","muscle cell proliferation","9/286","97/8692",0.0927835051546392,2.81983995386057,3.32444629018323,0.00452257621306684,0.0474334652109806,0.0474334652109806,"TNFAIP3/ID2/JAK2/STAT3/PIM1/PRKCA/APOE/SOD2/CDKN1A",9,"Microglia","AD_vs_Ctrl","Down"
"GO:2001057","reactive nitrogen species metabolic process","6/286","48/8692",0.125,3.79895104895105,3.58659006718118,0.00462215352615932,0.048249178082031,0.048249178082031,"JAK2/GCH1/CD47/APOE/ESR1/CLU",6,"Microglia","AD_vs_Ctrl","Down"
"GO:0140962","multicellular organismal-level chemical homeostasis","5/286","34/8692",0.147058823529412,4.46935417523653,3.73854406852306,0.00473537296481897,0.0484057528306309,0.0484057528306309,"OAS1/AQP4/HAMP/TFRC/SLC11A1",5,"Microglia","AD_vs_Ctrl","Down"
"GO:0010310","regulation of hydrogen peroxide metabolic process","3/286","11/8692",0.272727272727273,8.28862047043865,4.46149077775471,0.00477932986601575,0.0484057528306309,0.0484057528306309,"STAT3/MT3/SOD2",3,"Microglia","AD_vs_Ctrl","Down"
"GO:2001171","positive regulation of ATP biosynthetic process","3/286","11/8692",0.272727272727273,8.28862047043865,4.46149077775471,0.00477932986601575,0.0484057528306309,0.0484057528306309,"STAT3/TMSB4X/ENO1",3,"Microglia","AD_vs_Ctrl","Down"
"GO:0046034","ATP metabolic process","11/286","135/8692",0.0814814814814815,2.47635327635328,3.18874366729092,0.00485633609314149,0.0485237101239077,0.0485237101239077,"PFKFB3/ADPGK/UCHL1/MT-ND2/STAT3/GAPDH/TMSB4X/MT-ND5/ENO1/NUPR1/HK1",11,"Microglia","AD_vs_Ctrl","Down"
"GO:0022603","regulation of anatomical structure morphogenesis","25/286","437/8692",0.05720823798627,1.73865036565265,2.92243119833987,0.00485675634543405,0.0485237101239077,0.0485237101239077,"TNFAIP3/ARHGAP18/PLXNC1/GOLGA4/RACK1/CST3/STAT3/DTNBP1/HCK/PRKCA/MT3/PIK3CD/BCL6/PTK2B/LST1/S100B/EPB41L3/STAT1/TFRC/SIPA1L1/RUFY3/GLUL/FMNL2/STAT2/VIM",25,"Microglia","AD_vs_Ctrl","Down"
"GO:0006457","protein folding","26/105","141/8692",0.184397163120567,15.2645727794664,18.8828987878954,2.78731981369526e-24,1.23366774954152e-20,1.23366774954152e-20,"PPID/CHORDC1/PDIA6/CCT4/PTGES3/DNAJB6/FKBP4/HSPA1B/CALR/CCT5/CCT3/ST13/DNAJB1/DNAJA1/HSP90AA1/HSPA5/HSPA4/DNAJC3/METTL21A/HSPB1/HSP90B1/HSPH1/HSPD1/AHSA1/HSPA1A/HSP90AB1",26,"Microglia","PD_vs_Ctrl","Up"
"GO:0051604","protein maturation","27/105","319/8692",0.0846394984326019,7.00653828929691,12.0861460736648,3.91789857793635e-16,8.67030955297313e-13,8.67030955297313e-13,"PPID/CHORDC1/PDIA6/CCT4/PTGES3/DNAJB6/FKBP4/HSPA1B/CALR/CCT5/CCT3/ST13/DNAJB1/DNAJA1/HSP90AA1/HSPA5/HSPA4/DNAJC3/METTL21A/HSPB1/NAA16/HSP90B1/HSPH1/HSPD1/AHSA1/HSPA1A/HSP90AB1",27,"Microglia","PD_vs_Ctrl","Up"
"GO:0009266","response to temperature stimulus","12/105","92/8692",0.130434782608696,10.7975155279503,10.44646711723,8.2861609689173e-10,1.22248494828093e-06,1.22248494828093e-06,"CHORDC1/DNAJB6/HSPA1B/ATM/DNAJB1/DNAJA1/HSP90AA1/DNAJC3/HSPB1/HSPD1/HSPA1A/HSP90AB1",12,"Microglia","PD_vs_Ctrl","Up"
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening","7/105","22/8692",0.318181818181818,26.3393939393939,13.1585128239022,4.50870682857662e-09,3.99110728465602e-06,3.99110728465602e-06,"CCT4/PTGES3/CCT5/ATM/CCT3/HNRNPA2B1/HSP90AA1",7,"Microglia","PD_vs_Ctrl","Up"
"GO:0051131","chaperone-mediated protein complex assembly","6/105","14/8692",0.428571428571429,35.4775510204082,14.2757652494502,7.47259520144444e-09,5.51228439359885e-06,5.51228439359885e-06,"PTGES3/HSP90AA1/HSPA4/HSPD1/HSPA1A/HSP90AB1",6,"Microglia","PD_vs_Ctrl","Up"
"GO:0006986","response to unfolded protein","11/105","107/8692",0.102803738317757,8.51019136626613,8.64333877536897,5.55449313575671e-08,3.42084920987181e-05,3.42084920987181e-05,"DNAJB1/DNAJA1/HSP90AA1/HSPA5/HSPA4/DNAJC3/HSPB1/HSPH1/HSPD1/HSPA1A/HSP90AB1",11,"Microglia","PD_vs_Ctrl","Up"
"GO:0050821","protein stabilization","13/105","165/8692",0.0787878787878788,6.52213564213564,7.91880600642971,7.96656170159733e-08,3.91777801014109e-05,3.91777801014109e-05,"CCT4/PTGES3/HSPA1B/CALR/CCT5/ATM/CCT3/HSP90AA1/HSPB1/NAA16/HSPD1/HSPA1A/HSP90AB1",13,"Microglia","PD_vs_Ctrl","Up"
"GO:0070841","inclusion body assembly","6/105","24/8692",0.25,20.6952380952381,10.6835650314849,3.03647267783475e-07,8.95961871473105e-05,8.95961871473106e-05,"DNAJB6/HSPA1B/DNAJB1/HSP90AA1/SORL1/HSPA1A",6,"Microglia","PD_vs_Ctrl","Up"
"GO:2001252","positive regulation of chromosome organization","8/105","61/8692",0.131147540983607,10.8565183450429,8.54214003659163,6.00925698118115e-07,0.000156452772933575,0.000156452772933575,"CCT4/PTGES3/CCT5/ATM/CCT3/HNRNPA2B1/TAL1/HSP90AA1",8,"Microglia","PD_vs_Ctrl","Up"
"GO:0090083","regulation of inclusion body assembly","5/105","18/8692",0.277777777777778,22.994708994709,10.3288877334714,1.76766557065227e-06,0.000355622173441225,0.000355622173441225,"DNAJB6/HSPA1B/DNAJB1/SORL1/HSPA1A",5,"Microglia","PD_vs_Ctrl","Up"
"GO:0032200","telomere organization","8/105","105/8692",0.0761904761904762,6.3071201814059,6.04980858149859,3.67163641378447e-05,0.00580380813121787,0.00580380813121787,"CCT4/PTGES3/CCT5/ATM/CCT3/HNRNPA2B1/HSP90AA1/HSP90AB1",8,"Microglia","PD_vs_Ctrl","Up"
"GO:0045648","positive regulation of erythrocyte differentiation","4/105","23/8692",0.173913043478261,14.3966873706004,7.11353761364371,0.000149203462963361,0.0206367039711199,0.0206367039711199,"HIF1A/HSPA1B/TAL1/HSPA1A",4,"Microglia","PD_vs_Ctrl","Up"
"GO:1904867","protein localization to Cajal body","3/105","10/8692",0.3,24.8342857142857,8.33875172412301,0.000193280772940719,0.0251606088539889,0.0251606088539889,"CCT4/CCT5/CCT3",3,"Microglia","PD_vs_Ctrl","Up"
"GO:1904872","regulation of telomerase RNA localization to Cajal body","3/105","12/8692",0.25,20.6952380952381,7.54919752474607,0.000348159447454511,0.0416473976873964,0.0416473976873964,"CCT4/CCT5/CCT3",3,"Microglia","PD_vs_Ctrl","Up"
"GO:0051607","defense response to virus","28/170","168/8692",0.166666666666667,8.52156862745098,13.9036847938896,9.26449238653824e-19,4.10046433028183e-15,4.10046433028183e-15,"SAMHD1/UNC93B1/IFIT3/STAT2/IFI44L/DDX60/TLR2/GBP2/IFIT1/EIF2AK2/RSAD2/IFIT2/GBP1/PARP9/HERC5/IFI6/STAT1/DDX60L/ZNFX1/MX1/IFIH1/IRF1/ISG15/OAS1/PML/IFITM3/MX2/TRIM22",28,"Microglia","PD_vs_Ctrl","Down"
"GO:0034097","response to cytokine","42/170","444/8692",0.0945945945945946,4.83656597774245,11.7205610357516,2.82265125306264e-18,6.24652722302761e-15,6.24652722302761e-15,"SPPL2A/IL21R/SAMHD1/IFIT3/STAT2/PARP14/VRK2/TLR2/GBP2/IFIT1/CD47/EIF2AK2/IL15/LYN/PTK2B/IFIT2/GBP1/PARP9/PIM1/GCH1/GAPDH/STAT1/PSMB9/CALM1/SLC11A1/MX1/IFIH1/TNFSF13B/XAF1/AQP4/IRF1/ISG15/OAS1/JAK2/MT2A/ZFP36L1/PML/CD74/IFITM3/MX2/IL15RA/ABCA1",42,"Microglia","PD_vs_Ctrl","Down"
"GO:1901652","response to peptide","42/170","449/8692",0.0935412026726058,4.78270666841347,11.6244324021906,4.28469294250297e-18,6.32135032117272e-15,6.32135032117272e-15,"SPPL2A/IL21R/SAMHD1/IFIT3/STAT2/PARP14/VRK2/TLR2/GBP2/IFIT1/CD47/EIF2AK2/IL15/LYN/PTK2B/IFIT2/GBP1/PARP9/PIM1/GCH1/GAPDH/STAT1/PSMB9/CALM1/SLC11A1/MX1/IFIH1/TNFSF13B/XAF1/AQP4/IRF1/ISG15/OAS1/JAK2/MT2A/ZFP36L1/PML/CD74/IFITM3/MX2/IL15RA/ABCA1",42,"Microglia","PD_vs_Ctrl","Down"
"GO:0009615","response to virus","30/170","222/8692",0.135135135135135,6.9093799682035,12.5969460226467,2.13208378231309e-17,2.35915070512943e-14,2.35915070512943e-14,"SAMHD1/UNC93B1/IFIT3/STAT2/IFI44L/DDX60/TLR2/GBP2/IFIT1/EIF2AK2/IFI44/RSAD2/IFIT2/GBP1/PARP9/HERC5/IFI6/STAT1/DDX60L/ZNFX1/MX1/IFIH1/IRF1/ISG15/OAS1/PML/IFITM3/MX2/TRIM22/CLU",30,"Microglia","PD_vs_Ctrl","Down"
"GO:0031347","regulation of defense response","39/170","438/8692",0.089041095890411,4.55261885576148,10.7756136119196,4.61138240376441e-16,4.08199570381225e-13,4.08199570381225e-13,"SAMHD1/UNC93B1/MAP3K8/STAT2/PARP14/CD226/DDX60/TLR2/GBP2/PRKCE/CD47/EIF2AK2/IL15/LYN/RSAD2/GBP1/KCNK13/PARP9/APOE/PIM1/HERC5/CUL1/SCIMP/MSR1/HLA-E/STAT1/HLA-A/ZNFX1/IFIH1/SERPING1/NUPR1/IRF1/ISG15/OAS1/JAK2/PML/B2M/GRB2/TRIM22",39,"Microglia","PD_vs_Ctrl","Down"
"GO:0002831","regulation of response to biotic stimulus","33/170","316/8692",0.104430379746835,5.33946388682055,11.098131239378,1.16544877478251e-15,7.43996032639333e-13,7.43996032639333e-13,"SAMHD1/UNC93B1/STAT2/PARP14/CD226/DDX60/TLR2/GBP2/PRKCE/EIF2AK2/LYN/RSAD2/KCNK13/PARP9/APOE/PIM1/HERC5/CUL1/SCIMP/MSR1/HLA-E/STAT1/HLA-A/ZNFX1/IFIH1/SERPING1/IRF1/ISG15/OAS1/PML/B2M/GRB2/TRIM22",33,"Microglia","PD_vs_Ctrl","Down"
"GO:0034341","response to type II interferon","18/170","72/8692",0.25,12.7823529411765,14.1785955392053,1.17667696079424e-15,7.43996032639333e-13,7.43996032639333e-13,"PARP14/TLR2/GBP2/CD47/GBP1/PARP9/PIM1/GCH1/GAPDH/STAT1/PSMB9/CALM1/SLC11A1/AQP4/IRF1/JAK2/CD74/IFITM3",18,"Microglia","PD_vs_Ctrl","Down"
"GO:0050776","regulation of immune response","39/170","491/8692",0.0794297352342159,4.06119563915179,9.86249955932836,2.11225458548687e-14,1.16860484942061e-11,1.16860484942061e-11,"SPPL2A/SAMHD1/UNC93B1/STAT2/PARP14/CD226/DDX60/TLR2/GBP2/PRKCE/CD47/EIF2AK2/IL15/LYN/RSAD2/GBP1/LCP2/KCNK13/PARP9/APOE/PIM1/PIK3CD/SCIMP/TFRC/MSR1/HLA-E/HLA-A/ZNFX1/SLC11A1/IFIH1/SERPING1/HLA-DRA/IRF1/ISG15/OAS1/CD74/B2M/GRB2/CLU",39,"Microglia","PD_vs_Ctrl","Down"
"GO:0071345","cellular response to cytokine stimulus","34/170","393/8692",0.0865139949109415,4.4234096692112,9.8091378222188,1.13636643477874e-13,5.58839760036743e-11,5.58839760036743e-11,"SPPL2A/IL21R/SAMHD1/IFIT3/STAT2/PARP14/VRK2/TLR2/GBP2/IFIT1/CD47/IL15/LYN/PTK2B/IFIT2/GBP1/PARP9/PIM1/GAPDH/STAT1/CALM1/MX1/TNFSF13B/AQP4/IRF1/ISG15/OAS1/JAK2/MT2A/ZFP36L1/CD74/IFITM3/IL15RA/ABCA1",34,"Microglia","PD_vs_Ctrl","Down"
"GO:0045088","regulation of innate immune response","28/170","264/8692",0.106060606060606,5.42281639928699,10.3068791031721,1.50401085183526e-13,6.65675203022287e-11,6.65675203022287e-11,"SAMHD1/UNC93B1/STAT2/PARP14/CD226/DDX60/TLR2/GBP2/PRKCE/EIF2AK2/LYN/RSAD2/KCNK13/PARP9/APOE/PIM1/SCIMP/MSR1/HLA-E/HLA-A/ZNFX1/IFIH1/SERPING1/IRF1/ISG15/OAS1/B2M/GRB2",28,"Microglia","PD_vs_Ctrl","Down"
"GO:0045071","negative regulation of viral genome replication","9/170","26/8692",0.346153846153846,17.6986425339367,12.0433434113093,7.95853770218955e-10,2.70957598999161e-07,2.70957598999161e-07,"IFIT1/EIF2AK2/RSAD2/ZNFX1/MX1/IFIH1/ISG15/OAS1/IFITM3",9,"Microglia","PD_vs_Ctrl","Down"
"GO:0032103","positive regulation of response to external stimulus","26/170","359/8692",0.0724233983286908,3.70296575454694,7.38712839463983,5.92920112613207e-09,1.64016526151628e-06,1.64016526151628e-06,"UNC93B1/MAP3K8/CD226/DDX60/TLR2/GBP2/PRKCE/CD47/EIF2AK2/IL15/LYN/RSAD2/PTK2B/GBP1/KCNK13/PARP9/LGMN/SCIMP/MSR1/HLA-E/ZNFX1/IFIH1/NUPR1/IRF1/OAS1/CD74",26,"Microglia","PD_vs_Ctrl","Down"
"GO:0001817","regulation of cytokine production","27/170","405/8692",0.0666666666666667,3.40862745098039,7.01111425545513,1.72885511447026e-08,4.36058893995969e-06,4.36058893995969e-06,"CD226/TLR2/SIGLEC1/CD47/EIF2AK2/IL15/LYN/RSAD2/GBP1/GAPDH/PIK3CD/SCIMP/HLA-E/STAT1/HLA-A/PSMB9/SLC11A1/IFIH1/XAF1/IRF1/ISG15/OAS1/JAK2/PML/CD74/B2M/CLU",27,"Microglia","PD_vs_Ctrl","Down"
"GO:0001816","cytokine production","27/170","410/8692",0.0658536585365854,3.36705882352941,6.93460832558155,2.24099597088556e-08,5.22034114059973e-06,5.22034114059973e-06,"CD226/TLR2/SIGLEC1/CD47/EIF2AK2/IL15/LYN/RSAD2/GBP1/GAPDH/PIK3CD/SCIMP/HLA-E/STAT1/HLA-A/PSMB9/SLC11A1/IFIH1/XAF1/IRF1/ISG15/OAS1/JAK2/PML/CD74/B2M/CLU",27,"Microglia","PD_vs_Ctrl","Down"
"GO:0006897","endocytosis","28/170","448/8692",0.0625,3.19558823529412,6.73921762820557,3.68161680419766e-08,7.75944570256135e-06,7.75944570256135e-06,"FNBP1/GAS7/TLR2/PRKCE/SIGLEC1/CD47/TBC1D2B/IL15/RABGAP1L/LYN/APOE/MCTP1/APOC1/CALM3/TFRC/MSR1/HPCA/CALM1/SLC11A1/MX1/ARHGAP25/ITSN1/B2M/MX2/GRB2/IL15RA/CLU/ACTG1",28,"Microglia","PD_vs_Ctrl","Down"
"GO:0140888","interferon-mediated signaling pathway","10/170","57/8692",0.175438596491228,8.97007223942208,8.52623081623639,1.22790399406114e-07,2.47031958077937e-05,2.47031958077937e-05,"SAMHD1/STAT2/PARP14/PARP9/STAT1/IRF1/ISG15/OAS1/JAK2/IFITM3",10,"Microglia","PD_vs_Ctrl","Down"
"GO:0002250","adaptive immune response","18/170","225/8692",0.08,4.09035294117647,6.63320060673653,3.65124534780958e-07,5.77157568193042e-05,5.77157568193042e-05,"IL21R/UNC93B1/CD226/LYN/RSAD2/PTK2B/PIK3CD/TFRC/HLA-E/HLA-A/PSMB9/SLC11A1/HLA-DRA/IRF1/JAK2/CD74/B2M/CLU",18,"Microglia","PD_vs_Ctrl","Down"
"GO:0002252","immune effector process","19/170","267/8692",0.0711610486891386,3.63842256003525,6.18448582457079,1.03276048277133e-06,0.000142843684273309,0.000142843684273309,"IL21R/CD226/DDX60/LYN/RSAD2/PTK2B/PIK3CD/SCIMP/TFRC/HLA-E/HLA-A/PSMB9/SLC11A1/SERPING1/HLA-DRA/CD74/B2M/GRB2/CLU",19,"Microglia","PD_vs_Ctrl","Down"
"GO:0045321","leukocyte activation","26/170","471/8692",0.0552016985138004,2.82243037342326,5.7436457364453,1.33742860638248e-06,0.000175634529750584,0.000175634529750584,"IL21R/MAP3K8/CD226/CD47/IL15/LYN/RSAD2/PTK2B/LCP2/PIK3CD/TFRC/HLA-E/HLA-A/PSMB9/SLC11A1/MCUB/HLA-DRA/TNFSF13B/IRF1/ID2/JAK2/ZFP36L1/CD74/B2M/GRB2/CLU",26,"Microglia","PD_vs_Ctrl","Down"
"GO:0002697","regulation of immune effector process","14/170","153/8692",0.0915032679738562,4.67850826605152,6.4833955060314,1.58562245894401e-06,0.000200513285808177,0.000200513285808177,"CD226/DDX60/LYN/RSAD2/SCIMP/TFRC/HLA-E/HLA-A/SERPING1/HLA-DRA/CD74/B2M/GRB2/CLU",14,"Microglia","PD_vs_Ctrl","Down"
"GO:0002694","regulation of leukocyte activation","19/170","278/8692",0.0683453237410072,3.49445619974609,5.9701548728446,1.89598084915573e-06,0.000223641116812964,0.000223641116812964,"MAP3K8/CD226/CD47/IL15/LYN/PIK3CD/TFRC/HLA-E/HLA-A/PSMB9/MCUB/HLA-DRA/TNFSF13B/IRF1/ID2/JAK2/ZFP36L1/CD74/B2M",19,"Microglia","PD_vs_Ctrl","Down"
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","10/170","76/8692",0.131578947368421,6.72755417956656,7.08291007138332,1.9706289100103e-06,0.000223641116812964,0.000223641116812964,"IL21R/STAT2/PARP14/IL15/PTK2B/PARP9/STAT1/CALM1/JAK2/IL15RA",10,"Microglia","PD_vs_Ctrl","Down"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","12/170","115/8692",0.104347826086957,5.33524296675192,6.60972252392212,2.28507773991683e-06,0.000252843851921797,0.000252843851921797,"UNC93B1/DDX60/GBP2/EIF2AK2/LYN/RSAD2/KCNK13/SCIMP/MSR1/IFIH1/IRF1/OAS1",12,"Microglia","PD_vs_Ctrl","Down"
"GO:0140894","endolysosomal toll-like receptor signaling pathway","7/170","33/8692",0.212121212121212,10.845632798574,8.00304585333073,2.69199850028816e-06,0.000283685365768462,0.000283685365768462,"UNC93B1/LYN/RSAD2/SCIMP/MSR1/IRF1/OAS1",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0002720","positive regulation of cytokine production involved in immune response","7/170","36/8692",0.194444444444444,9.94183006535948,7.5928987609386,5.00649212773015e-06,0.000461640294944451,0.000461640294944451,"CD226/RSAD2/SCIMP/HLA-E/HLA-A/CD74/B2M",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0060759","regulation of response to cytokine stimulus","11/170","105/8692",0.104761904761905,5.35641456582633,6.34295587548677,5.88663540511363e-06,0.000485594972092466,0.000485594972092466,"SPPL2A/SAMHD1/STAT2/PARP14/VRK2/TLR2/PARP9/IFIH1/ISG15/OAS1/CD74",11,"Microglia","PD_vs_Ctrl","Down"
"GO:0019883","antigen processing and presentation of endogenous antigen","5/170","15/8692",0.333333333333333,17.043137254902,8.78291542191146,6.91432568881441e-06,0.000554508137445143,0.000554508137445143,"HLA-E/HLA-A/HLA-DRA/CD74/B2M",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0019079","viral genome replication","9/170","69/8692",0.130434782608696,6.6690537084399,6.67720168862063,7.0159185939738e-06,0.000554508137445143,0.000554508137445143,"IFIT1/EIF2AK2/RSAD2/ZNFX1/MX1/IFIH1/ISG15/OAS1/IFITM3",9,"Microglia","PD_vs_Ctrl","Down"
"GO:0002683","negative regulation of immune system process","17/170","261/8692",0.0651340996168582,3.33026819923372,5.39852588656842,1.28939405139552e-05,0.000905850487535964,0.000905850487535964,"SAMHD1/STAT2/PARP14/MAFB/LYN/GBP1/PIM1/HLA-E/HLA-A/PSMB9/SERPING1/IRF1/ISG15/OAS1/ID2/GRB2/CLU",17,"Microglia","PD_vs_Ctrl","Down"
"GO:0048871","multicellular organismal-level homeostasis","21/170","377/8692",0.0557029177718833,2.84805741925417,5.18135775290699,1.34552178274123e-05,0.000930512407876979,0.000930512407876979,"MAFB/IL15/LYN/DECR1/PTK2B/S100B/PIK3CD/TFRC/STAT1/CKB/PSMB9/SLC11A1/TNFSF13B/AQP4/ISG15/OAS1/ID2/JAK2/ZFP36L1/CD74/ACTG1",21,"Microglia","PD_vs_Ctrl","Down"
"GO:0030100","regulation of endocytosis","14/170","186/8692",0.0752688172043011,3.84845034788109,5.5461422860427,1.5596177294718e-05,0.00104588910161246,0.00104588910161246,"TLR2/CD47/IL15/APOE/MCTP1/APOC1/CALM3/HPCA/SLC11A1/ITSN1/B2M/IL15RA/CLU/ACTG1",14,"Microglia","PD_vs_Ctrl","Down"
"GO:0002367","cytokine production involved in immune response","7/170","45/8692",0.155555555555556,7.95346405228758,6.60485536752931,2.34687774215517e-05,0.00143500136022762,0.00143500136022762,"CD226/RSAD2/SCIMP/HLA-E/HLA-A/CD74/B2M",7,"Microglia","PD_vs_Ctrl","Down"
"GO:0030099","myeloid cell differentiation","14/170","193/8692",0.0725388601036269,3.70886924718074,5.37491194079719,2.36681200399042e-05,0.00143500136022762,0.00143500136022762,"TLR2/MAFB/IL15/LYN/PTK2B/SNX10/PIK3CD/TFRC/STAT1/ISG15/ID2/JAK2/ZFP36L1/CD74",14,"Microglia","PD_vs_Ctrl","Down"
"GO:0050870","positive regulation of T cell activation","11/170","123/8692",0.0894308943089431,4.57254901960784,5.63578285547571,2.68723766610478e-05,0.00160725863651078,0.00160725863651078,"MAP3K8/CD47/IL15/LYN/PIK3CD/TFRC/HLA-E/HLA-A/HLA-DRA/JAK2/B2M",11,"Microglia","PD_vs_Ctrl","Down"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","5/170","20/8692",0.25,12.7823529411765,7.45033775992727,3.29722118178231e-05,0.0018709616603293,0.0018709616603293,"LGMN/HLA-E/HLA-A/HLA-DRA/B2M",5,"Microglia","PD_vs_Ctrl","Down"
"GO:0070661","leukocyte proliferation","11/170","126/8692",0.0873015873015873,4.46367880485528,5.53123894833798,3.36782885447015e-05,0.00188683677340315,0.00188683677340315,"IL15/LYN/TFRC/HLA-E/HLA-A/SLC11A1/TNFSF13B/IRF1/JAK2/CD74/CLU",11,"Microglia","PD_vs_Ctrl","Down"
"GO:0008284","positive regulation of cell population proliferation","21/170","406/8692",0.0517241379310345,2.6446247464503,4.79342507912178,4.06870455254217e-05,0.00222322053698168,0.00222322053698168,"GFAP/S100A6/CD47/IL15/RPS4X/LYN/PTK2B/PIM1/LGMN/S100B/PIK3CD/TFRC/HLA-E/STAT1/HLA-A/TNFSF13B/ID2/JAK2/PML/CD74/TBC1D8",21,"Microglia","PD_vs_Ctrl","Down"
"GO:0046651","lymphocyte proliferation","10/170","108/8692",0.0925925925925926,4.73420479302832,5.51510424834165,4.66689554800849e-05,0.00234723632903245,0.00234723632903245,"IL15/LYN/TFRC/HLA-E/HLA-A/SLC11A1/TNFSF13B/IRF1/JAK2/CD74",10,"Microglia","PD_vs_Ctrl","Down"
"GO:0002440","production of molecular mediator of immune response","9/170","88/8692",0.102272727272727,5.22914438502674,5.63160542158843,5.14734810574464e-05,0.00246373423727319,0.00246373423727319,"SAMHD1/CD226/RSAD2/SCIMP/TFRC/HLA-E/HLA-A/CD74/B2M",9,"Microglia","PD_vs_Ctrl","Down"
"GO:0048872","homeostasis of number of cells","11/170","133/8692",0.0827067669172932,4.22874834144184,5.29952657251385,5.55813568929585e-05,0.00256253214175244,0.00256253214175244,"MAFB/LYN/PIK3CD/STAT1/PSMB9/TNFSF13B/ISG15/ID2/JAK2/ZFP36L1/CD74",11,"Microglia","PD_vs_Ctrl","Down"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","11/170","134/8692",0.082089552238806,4.19719051799824,5.26772803790579,5.95397457091734e-05,0.00271673107741032,0.00271673107741032,"MAP3K8/CD47/IL15/LYN/PIK3CD/TFRC/HLA-E/HLA-A/HLA-DRA/JAK2/B2M",11,"Microglia","PD_vs_Ctrl","Down"
